Unnamed: 0.1,name,club_x,Unnamed: 0,nationality,position,club_y,birth_year,games,games_starts,minutes,cards_yellow,cards_red,minutes_90s,goals,shots,shots_free_kicks,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_short,passes_medium,passes_long,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,tackles,tackles_won,dribble_tackles,dribbled_past,blocks,interceptions,clearances,errors,touches,touches_live_ball,dribbles,miscontrols,dispossessed,passes_received,fouls,fouled,ball_recoveries,aerials_won,"aerials_lost,",FC 25,FC 24,FIFA 23,FIFA 22,FIFA 21,FIFA 20,FIFA 19,FIFA 18,FIFA 17,FIFA 16,FIFA 15,FIFA 14/25,FIFA 13,FIFA 12,FIFA 11,FIFA 10,FIFA 09,FIFA 08,FIFA 07,injury_type,start_date,end_date,duration,injury_year
1060.0,andre-hahn,FC Augsburg,953.0,de GER,"FW,MF",Augsburg,1990.0,7.0,4.0,391.0,1.0,0.0,4.3,2.0,7.0,0.0,33.0,83.0,542.0,216.0,25.0,26.0,17.0,80.0,2.0,0.0,0.0,2.0,6.0,0.0,9.0,5.0,8.0,4.0,9.0,4.0,14.0,0.0,152.0,152.0,6.0,13.0,1.0,68.0,8.0,3.0,19.0,13.0,15.0,74.0,74.0,,,,,,,,,,,,,,,,,,minor knock,2017-08-14,2017-08-17,3.0,2017.0
1060.0,andre-hahn,FC Augsburg,953.0,de GER,"FW,MF",Augsburg,1990.0,7.0,4.0,391.0,1.0,0.0,4.3,2.0,7.0,0.0,33.0,83.0,542.0,216.0,25.0,26.0,17.0,80.0,2.0,0.0,0.0,2.0,6.0,0.0,9.0,5.0,8.0,4.0,9.0,4.0,14.0,0.0,152.0,152.0,6.0,13.0,1.0,68.0,8.0,3.0,19.0,13.0,15.0,74.0,74.0,,,,,,,,,,,,,,,,,,shinbone injury,2015-10-26,2016-03-03,129.0,2016.0
1060.0,andre-hahn,FC Augsburg,953.0,de GER,"FW,MF",Augsburg,1990.0,7.0,4.0,391.0,1.0,0.0,4.3,2.0,7.0,0.0,33.0,83.0,542.0,216.0,25.0,26.0,17.0,80.0,2.0,0.0,0.0,2.0,6.0,0.0,9.0,5.0,8.0,4.0,9.0,4.0,14.0,0.0,152.0,152.0,6.0,13.0,1.0,68.0,8.0,3.0,19.0,13.0,15.0,74.0,74.0,,,,,,,,,,,,,,,,,,torn meniscus,2015-10-26,2016-03-03,129.0,2016.0
1170.0,andre-onana,Inter Milan,1644.0,cm CMR,GK,Inter,1996.0,7.0,7.0,630.0,1.0,0.0,7.0,0.0,0.0,0.0,220.0,283.0,5368.0,3538.0,63.0,98.0,119.0,219.0,63.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,297.0,0.0,0.0,0.0,169.0,0.0,0.0,4.0,0.0,"0.0,",83.0,85.0,,,,,,,,,,,,,,,,,,groin injury,2022-04-16,2022-06-30,75.0,2022.0
1170.0,andre-onana,Inter Milan,1644.0,cm CMR,GK,Inter,1996.0,7.0,7.0,630.0,1.0,0.0,7.0,0.0,0.0,0.0,220.0,283.0,5368.0,3538.0,63.0,98.0,119.0,219.0,63.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,297.0,0.0,0.0,0.0,169.0,0.0,0.0,4.0,0.0,"0.0,",83.0,85.0,,,,,,,,,,,,,,,,,,shoulder injury,2020-01-25,2020-02-01,7.0,2020.0
855.0,andre-silva,RB Leipzig,2017.0,pt POR,FW,RB Leipzig,1995.0,15.0,9.0,795.0,1.0,0.0,8.8,2.0,26.0,0.0,169.0,236.0,2089.0,446.0,144.0,51.0,7.0,219.0,17.0,1.0,2.0,1.0,4.0,0.0,5.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,328.0,328.0,24.0,18.0,20.0,249.0,7.0,21.0,22.0,7.0,"16.0,",80.0,80.0,,,,,,,,,,,,,,,,,,back trouble,2021-02-17,2021-02-23,6.0,2021.0
855.0,andre-silva,RB Leipzig,2017.0,pt POR,FW,RB Leipzig,1995.0,15.0,9.0,795.0,1.0,0.0,8.8,2.0,26.0,0.0,169.0,236.0,2089.0,446.0,144.0,51.0,7.0,219.0,17.0,1.0,2.0,1.0,4.0,0.0,5.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,328.0,328.0,24.0,18.0,20.0,249.0,7.0,21.0,22.0,7.0,"16.0,",80.0,80.0,,,,,,,,,,,,,,,,,,muscular problems,2020-12-10,2020-12-14,4.0,2020.0
855.0,andre-silva,RB Leipzig,2017.0,pt POR,FW,RB Leipzig,1995.0,15.0,9.0,795.0,1.0,0.0,8.8,2.0,26.0,0.0,169.0,236.0,2089.0,446.0,144.0,51.0,7.0,219.0,17.0,1.0,2.0,1.0,4.0,0.0,5.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,328.0,328.0,24.0,18.0,20.0,249.0,7.0,21.0,22.0,7.0,"16.0,",80.0,80.0,,,,,,,,,,,,,,,,,,patella problems,2019-04-06,2019-08-03,119.0,2019.0
855.0,andre-silva,RB Leipzig,2017.0,pt POR,FW,RB Leipzig,1995.0,15.0,9.0,795.0,1.0,0.0,8.8,2.0,26.0,0.0,169.0,236.0,2089.0,446.0,144.0,51.0,7.0,219.0,17.0,1.0,2.0,1.0,4.0,0.0,5.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,328.0,328.0,24.0,18.0,20.0,249.0,7.0,21.0,22.0,7.0,"16.0,",80.0,80.0,,,,,,,,,,,,,,,,,,patella problems,2019-03-26,2019-04-02,7.0,2019.0
855.0,andre-silva,RB Leipzig,2017.0,pt POR,FW,RB Leipzig,1995.0,15.0,9.0,795.0,1.0,0.0,8.8,2.0,26.0,0.0,169.0,236.0,2089.0,446.0,144.0,51.0,7.0,219.0,17.0,1.0,2.0,1.0,4.0,0.0,5.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,328.0,328.0,24.0,18.0,20.0,249.0,7.0,21.0,22.0,7.0,"16.0,",80.0,80.0,,,,,,,,,,,,,,,,,,hamstring injury,2018-10-29,2018-11-10,12.0,2018.0
855.0,andre-silva,RB Leipzig,2017.0,pt POR,FW,RB Leipzig,1995.0,15.0,9.0,795.0,1.0,0.0,8.8,2.0,26.0,0.0,169.0,236.0,2089.0,446.0,144.0,51.0,7.0,219.0,17.0,1.0,2.0,1.0,4.0,0.0,5.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,328.0,328.0,24.0,18.0,20.0,249.0,7.0,21.0,22.0,7.0,"16.0,",80.0,80.0,,,,,,,,,,,,,,,,,,muscle injury,2016-12-27,2017-01-05,9.0,2017.0
855.0,andre-silva,RB Leipzig,2017.0,pt POR,FW,RB Leipzig,1995.0,15.0,9.0,795.0,1.0,0.0,8.8,2.0,26.0,0.0,169.0,236.0,2089.0,446.0,144.0,51.0,7.0,219.0,17.0,1.0,2.0,1.0,4.0,0.0,5.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,328.0,328.0,24.0,18.0,20.0,249.0,7.0,21.0,22.0,7.0,"16.0,",80.0,80.0,,,,,,,,,,,,,,,,,,groin surgery,2015-09-20,2015-10-19,29.0,2015.0
1389.0,andrea-barberis,AC Monza,180.0,it ITA,MF,Monza,1993.0,7.0,3.0,316.0,0.0,0.0,3.5,0.0,2.0,0.0,133.0,158.0,2154.0,599.0,72.0,70.0,10.0,150.0,8.0,5.0,0.0,0.0,4.0,2.0,6.0,2.0,4.0,5.0,0.0,8.0,1.0,0.0,181.0,181.0,0.0,2.0,3.0,132.0,0.0,2.0,14.0,2.0,"1.0,",69.0,71.0,,,,,,,,,,,,,,,,,,meniscal injury,2018-08-20,2018-09-25,36.0,2018.0
1389.0,andrea-barberis,AC Monza,180.0,it ITA,MF,Monza,1993.0,7.0,3.0,316.0,0.0,0.0,3.5,0.0,2.0,0.0,133.0,158.0,2154.0,599.0,72.0,70.0,10.0,150.0,8.0,5.0,0.0,0.0,4.0,2.0,6.0,2.0,4.0,5.0,0.0,8.0,1.0,0.0,181.0,181.0,0.0,2.0,3.0,132.0,0.0,2.0,14.0,2.0,"1.0,",69.0,71.0,,,,,,,,,,,,,,,,,,ankle problems,2018-02-25,2018-03-08,11.0,2018.0
1242.0,andrea-belotti,AS Roma,229.0,it ITA,FW,Roma,1993.0,12.0,2.0,368.0,0.0,0.0,4.1,0.0,8.0,0.0,57.0,86.0,750.0,157.0,39.0,24.0,4.0,78.0,6.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,133.0,132.0,8.0,13.0,4.0,101.0,9.0,10.0,9.0,6.0,"14.0,",78.0,78.0,,,,,,,,,,,,,,,,,,biceps femoris muscle injury,2022-04-17,2022-04-27,10.0,2022.0
1242.0,andrea-belotti,AS Roma,229.0,it ITA,FW,Roma,1993.0,12.0,2.0,368.0,0.0,0.0,4.1,0.0,8.0,0.0,57.0,86.0,750.0,157.0,39.0,24.0,4.0,78.0,6.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,133.0,132.0,8.0,13.0,4.0,101.0,9.0,10.0,9.0,6.0,"14.0,",78.0,78.0,,,,,,,,,,,,,,,,,,biceps femoris muscle injury,2021-11-28,2022-02-12,76.0,2022.0
1242.0,andrea-belotti,AS Roma,229.0,it ITA,FW,Roma,1993.0,12.0,2.0,368.0,0.0,0.0,4.1,0.0,8.0,0.0,57.0,86.0,750.0,157.0,39.0,24.0,4.0,78.0,6.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,133.0,132.0,8.0,13.0,4.0,101.0,9.0,10.0,9.0,6.0,"14.0,",78.0,78.0,,,,,,,,,,,,,,,,,,peroneus tendon injury,2021-08-28,2021-10-09,42.0,2021.0
1242.0,andrea-belotti,AS Roma,229.0,it ITA,FW,Roma,1993.0,12.0,2.0,368.0,0.0,0.0,4.1,0.0,8.0,0.0,57.0,86.0,750.0,157.0,39.0,24.0,4.0,78.0,6.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,133.0,132.0,8.0,13.0,4.0,101.0,9.0,10.0,9.0,6.0,"14.0,",78.0,78.0,,,,,,,,,,,,,,,,,,knee problems,2020-11-22,2020-11-28,6.0,2020.0
1242.0,andrea-belotti,AS Roma,229.0,it ITA,FW,Roma,1993.0,12.0,2.0,368.0,0.0,0.0,4.1,0.0,8.0,0.0,57.0,86.0,750.0,157.0,39.0,24.0,4.0,78.0,6.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,133.0,132.0,8.0,13.0,4.0,101.0,9.0,10.0,9.0,6.0,"14.0,",78.0,78.0,,,,,,,,,,,,,,,,,,bruised knee,2020-11-01,2020-11-03,2.0,2020.0
1242.0,andrea-belotti,AS Roma,229.0,it ITA,FW,Roma,1993.0,12.0,2.0,368.0,0.0,0.0,4.1,0.0,8.0,0.0,57.0,86.0,750.0,157.0,39.0,24.0,4.0,78.0,6.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,133.0,132.0,8.0,13.0,4.0,101.0,9.0,10.0,9.0,6.0,"14.0,",78.0,78.0,,,,,,,,,,,,,,,,,,bruised hip,2019-11-24,2019-12-13,19.0,2019.0
1242.0,andrea-belotti,AS Roma,229.0,it ITA,FW,Roma,1993.0,12.0,2.0,368.0,0.0,0.0,4.1,0.0,8.0,0.0,57.0,86.0,750.0,157.0,39.0,24.0,4.0,78.0,6.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,133.0,132.0,8.0,13.0,4.0,101.0,9.0,10.0,9.0,6.0,"14.0,",78.0,78.0,,,,,,,,,,,,,,,,,,knee injury,2017-12-27,2018-01-28,32.0,2018.0
1242.0,andrea-belotti,AS Roma,229.0,it ITA,FW,Roma,1993.0,12.0,2.0,368.0,0.0,0.0,4.1,0.0,8.0,0.0,57.0,86.0,750.0,157.0,39.0,24.0,4.0,78.0,6.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,133.0,132.0,8.0,13.0,4.0,101.0,9.0,10.0,9.0,6.0,"14.0,",78.0,78.0,,,,,,,,,,,,,,,,,,knee injury,2017-10-02,2017-10-27,25.0,2017.0
1242.0,andrea-belotti,AS Roma,229.0,it ITA,FW,Roma,1993.0,12.0,2.0,368.0,0.0,0.0,4.1,0.0,8.0,0.0,57.0,86.0,750.0,157.0,39.0,24.0,4.0,78.0,6.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,133.0,132.0,8.0,13.0,4.0,101.0,9.0,10.0,9.0,6.0,"14.0,",78.0,78.0,,,,,,,,,,,,,,,,,,hamstring injury,2016-09-05,2016-09-26,21.0,2016.0
1363.0,andrea-cambiaso,Bologna FC 1909,370.0,it ITA,DF,Bologna,2000.0,13.0,11.0,906.0,2.0,0.0,10.1,0.0,6.0,0.0,419.0,544.0,6235.0,2317.0,264.0,184.0,57.0,438.0,104.0,9.0,0.0,2.0,33.0,1.0,26.0,16.0,7.0,13.0,12.0,13.0,12.0,1.0,647.0,647.0,28.0,20.0,8.0,397.0,13.0,17.0,70.0,3.0,"6.0,",77.0,74.0,,,,,,,,,,,,,,,,,,knee injury,2022-02-25,2022-05-05,69.0,2022.0
1363.0,andrea-cambiaso,Bologna FC 1909,370.0,it ITA,DF,Bologna,2000.0,13.0,11.0,906.0,2.0,0.0,10.1,0.0,6.0,0.0,419.0,544.0,6235.0,2317.0,264.0,184.0,57.0,438.0,104.0,9.0,0.0,2.0,33.0,1.0,26.0,16.0,7.0,13.0,12.0,13.0,12.0,1.0,647.0,647.0,28.0,20.0,8.0,397.0,13.0,17.0,70.0,3.0,"6.0,",77.0,74.0,,,,,,,,,,,,,,,,,,hamstring injury,2022-01-11,2022-01-16,5.0,2022.0
1363.0,andrea-cambiaso,Bologna FC 1909,370.0,it ITA,DF,Bologna,2000.0,13.0,11.0,906.0,2.0,0.0,10.1,0.0,6.0,0.0,419.0,544.0,6235.0,2317.0,264.0,184.0,57.0,438.0,104.0,9.0,0.0,2.0,33.0,1.0,26.0,16.0,7.0,13.0,12.0,13.0,12.0,1.0,647.0,647.0,28.0,20.0,8.0,397.0,13.0,17.0,70.0,3.0,"6.0,",77.0,74.0,,,,,,,,,,,,,,,,,,ligament injury,2019-12-04,2020-05-31,179.0,2020.0
1363.0,andrea-cambiaso,Bologna FC 1909,370.0,it ITA,DF,Bologna,2000.0,13.0,11.0,906.0,2.0,0.0,10.1,0.0,6.0,0.0,419.0,544.0,6235.0,2317.0,264.0,184.0,57.0,438.0,104.0,9.0,0.0,2.0,33.0,1.0,26.0,16.0,7.0,13.0,12.0,13.0,12.0,1.0,647.0,647.0,28.0,20.0,8.0,397.0,13.0,17.0,70.0,3.0,"6.0,",77.0,74.0,,,,,,,,,,,,,,,,,,fractured arm,2017-04-15,2017-07-01,77.0,2017.0
1381.0,andrea-carboni,AC Monza,387.0,it ITA,DF,Monza,2001.0,4.0,1.0,167.0,0.0,0.0,1.9,0.0,1.0,0.0,69.0,87.0,1170.0,558.0,38.0,31.0,14.0,74.0,13.0,1.0,0.0,1.0,5.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,100.0,100.0,3.0,0.0,0.0,66.0,1.0,1.0,8.0,0.0,"3.0,",69.0,70.0,,,,,,,,,,,,,,,,,,contracture,2022-09-03,2022-09-06,3.0,2022.0
1381.0,andrea-carboni,AC Monza,387.0,it ITA,DF,Monza,2001.0,4.0,1.0,167.0,0.0,0.0,1.9,0.0,1.0,0.0,69.0,87.0,1170.0,558.0,38.0,31.0,14.0,74.0,13.0,1.0,0.0,1.0,5.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,100.0,100.0,3.0,0.0,0.0,66.0,1.0,1.0,8.0,0.0,"3.0,",69.0,70.0,,,,,,,,,,,,,,,,,,ankle problems,2022-02-13,2022-02-21,8.0,2022.0
1381.0,andrea-carboni,AC Monza,387.0,it ITA,DF,Monza,2001.0,4.0,1.0,167.0,0.0,0.0,1.9,0.0,1.0,0.0,69.0,87.0,1170.0,558.0,38.0,31.0,14.0,74.0,13.0,1.0,0.0,1.0,5.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,100.0,100.0,3.0,0.0,0.0,66.0,1.0,1.0,8.0,0.0,"3.0,",69.0,70.0,,,,,,,,,,,,,,,,,,fractured thumb,2017-11-12,2017-12-17,35.0,2017.0
1391.0,andrea-colpani,AC Monza,476.0,it ITA,MF,Monza,1999.0,10.0,3.0,339.0,0.0,0.0,3.8,2.0,10.0,0.0,124.0,151.0,1967.0,339.0,77.0,50.0,16.0,142.0,7.0,1.0,1.0,2.0,7.0,6.0,5.0,3.0,3.0,2.0,5.0,3.0,0.0,0.0,192.0,192.0,12.0,7.0,4.0,144.0,4.0,7.0,23.0,0.0,"4.0,",78.0,74.0,,,,,,,,,,,,,,,,,,,,,,
1304.0,andrea-consigli,US Sassuolo,481.0,it ITA,GK,Sassuolo,1987.0,15.0,15.0,1350.0,0.0,0.0,15.0,0.0,0.0,0.0,550.0,697.0,15936.0,9685.0,79.0,227.0,388.0,509.0,187.0,48.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,721.0,721.0,0.0,1.0,0.0,371.0,0.0,1.0,19.0,5.0,"0.0,",75.0,79.0,,,,,,,,,,,,,,,,,,muscle injury,2019-11-30,2019-12-30,30.0,2019.0
1304.0,andrea-consigli,US Sassuolo,481.0,it ITA,GK,Sassuolo,1987.0,15.0,15.0,1350.0,0.0,0.0,15.0,0.0,0.0,0.0,550.0,697.0,15936.0,9685.0,79.0,227.0,388.0,509.0,187.0,48.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,721.0,721.0,0.0,1.0,0.0,371.0,0.0,1.0,19.0,5.0,"0.0,",75.0,79.0,,,,,,,,,,,,,,,,,,shoulder injury,2012-05-04,2012-05-15,11.0,2012.0
1533.0,andrea-conti,UC Sampdoria,483.0,it ITA,DF,Sampdoria,1994.0,1.0,0.0,23.0,0.0,0.0,0.3,0.0,0.0,0.0,6.0,11.0,76.0,25.0,7.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,"0.0,",67.0,68.0,,,,,,,,,,,,,,,,,,knee problems,2022-07-31,2022-09-02,33.0,2022.0
1533.0,andrea-conti,UC Sampdoria,483.0,it ITA,DF,Sampdoria,1994.0,1.0,0.0,23.0,0.0,0.0,0.3,0.0,0.0,0.0,6.0,11.0,76.0,25.0,7.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,"0.0,",67.0,68.0,,,,,,,,,,,,,,,,,,muscular problems,2021-04-30,2021-05-09,9.0,2021.0
1533.0,andrea-conti,UC Sampdoria,483.0,it ITA,DF,Sampdoria,1994.0,1.0,0.0,23.0,0.0,0.0,0.3,0.0,0.0,0.0,6.0,11.0,76.0,25.0,7.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,"0.0,",67.0,68.0,,,,,,,,,,,,,,,,,,contracture,2021-04-10,2021-04-24,14.0,2021.0
1533.0,andrea-conti,UC Sampdoria,483.0,it ITA,DF,Sampdoria,1994.0,1.0,0.0,23.0,0.0,0.0,0.3,0.0,0.0,0.0,6.0,11.0,76.0,25.0,7.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,"0.0,",67.0,68.0,,,,,,,,,,,,,,,,,,muscular problems,2021-03-03,2021-03-13,10.0,2021.0
1533.0,andrea-conti,UC Sampdoria,483.0,it ITA,DF,Sampdoria,1994.0,1.0,0.0,23.0,0.0,0.0,0.3,0.0,0.0,0.0,6.0,11.0,76.0,25.0,7.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,"0.0,",67.0,68.0,,,,,,,,,,,,,,,,,,knee injury,2020-07-21,2020-10-13,84.0,2020.0
1533.0,andrea-conti,UC Sampdoria,483.0,it ITA,DF,Sampdoria,1994.0,1.0,0.0,23.0,0.0,0.0,0.3,0.0,0.0,0.0,6.0,11.0,76.0,25.0,7.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,"0.0,",67.0,68.0,,,,,,,,,,,,,,,,,,knee surgery,2018-04-05,2018-10-26,204.0,2018.0
1533.0,andrea-conti,UC Sampdoria,483.0,it ITA,DF,Sampdoria,1994.0,1.0,0.0,23.0,0.0,0.0,0.3,0.0,0.0,0.0,6.0,11.0,76.0,25.0,7.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,"0.0,",67.0,68.0,,,,,,,,,,,,,,,,,,knee problems,2018-03-27,2018-04-04,8.0,2018.0
1533.0,andrea-conti,UC Sampdoria,483.0,it ITA,DF,Sampdoria,1994.0,1.0,0.0,23.0,0.0,0.0,0.3,0.0,0.0,0.0,6.0,11.0,76.0,25.0,7.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,"0.0,",67.0,68.0,,,,,,,,,,,,,,,,,,cruciate ligament injury,2017-09-15,2018-03-16,182.0,2018.0
1533.0,andrea-conti,UC Sampdoria,483.0,it ITA,DF,Sampdoria,1994.0,1.0,0.0,23.0,0.0,0.0,0.3,0.0,0.0,0.0,6.0,11.0,76.0,25.0,7.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,"0.0,",67.0,68.0,,,,,,,,,,,,,,,,,,distortion of the ankle,2017-09-05,2017-09-15,10.0,2017.0
1533.0,andrea-conti,UC Sampdoria,483.0,it ITA,DF,Sampdoria,1994.0,1.0,0.0,23.0,0.0,0.0,0.3,0.0,0.0,0.0,6.0,11.0,76.0,25.0,7.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,"0.0,",67.0,68.0,,,,,,,,,,,,,,,,,,distortion of the ankle,2015-12-06,2016-01-06,31.0,2016.0
1401.0,andrea-petagna,AC Monza,1742.0,it ITA,FW,Monza,1995.0,10.0,6.0,529.0,0.0,0.0,5.9,1.0,7.0,0.0,93.0,128.0,1423.0,168.0,73.0,38.0,7.0,110.0,17.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,6.0,0.0,186.0,185.0,10.0,19.0,13.0,142.0,9.0,7.0,12.0,5.0,"6.0,",73.0,77.0,,,,,,,,,,,,,,,,,,muscular problems,2022-09-16,2022-10-14,28.0,2022.0
1401.0,andrea-petagna,AC Monza,1742.0,it ITA,FW,Monza,1995.0,10.0,6.0,529.0,0.0,0.0,5.9,1.0,7.0,0.0,93.0,128.0,1423.0,168.0,73.0,38.0,7.0,110.0,17.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,6.0,0.0,186.0,185.0,10.0,19.0,13.0,142.0,9.0,7.0,12.0,5.0,"6.0,",73.0,77.0,,,,,,,,,,,,,,,,,,hamstring injury,2022-03-14,2022-04-15,32.0,2022.0
1401.0,andrea-petagna,AC Monza,1742.0,it ITA,FW,Monza,1995.0,10.0,6.0,529.0,0.0,0.0,5.9,1.0,7.0,0.0,93.0,128.0,1423.0,168.0,73.0,38.0,7.0,110.0,17.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,6.0,0.0,186.0,185.0,10.0,19.0,13.0,142.0,9.0,7.0,12.0,5.0,"6.0,",73.0,77.0,,,,,,,,,,,,,,,,,,adductor problems,2021-10-13,2021-10-16,3.0,2021.0
1401.0,andrea-petagna,AC Monza,1742.0,it ITA,FW,Monza,1995.0,10.0,6.0,529.0,0.0,0.0,5.9,1.0,7.0,0.0,93.0,128.0,1423.0,168.0,73.0,38.0,7.0,110.0,17.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,6.0,0.0,186.0,185.0,10.0,19.0,13.0,142.0,9.0,7.0,12.0,5.0,"6.0,",73.0,77.0,,,,,,,,,,,,,,,,,,knee inflammation ,2021-07-24,2021-08-11,18.0,2021.0
1401.0,andrea-petagna,AC Monza,1742.0,it ITA,FW,Monza,1995.0,10.0,6.0,529.0,0.0,0.0,5.9,1.0,7.0,0.0,93.0,128.0,1423.0,168.0,73.0,38.0,7.0,110.0,17.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,6.0,0.0,186.0,185.0,10.0,19.0,13.0,142.0,9.0,7.0,12.0,5.0,"6.0,",73.0,77.0,,,,,,,,,,,,,,,,,,thigh problems,2021-02-16,2021-03-31,43.0,2021.0
1401.0,andrea-petagna,AC Monza,1742.0,it ITA,FW,Monza,1995.0,10.0,6.0,529.0,0.0,0.0,5.9,1.0,7.0,0.0,93.0,128.0,1423.0,168.0,73.0,38.0,7.0,110.0,17.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,6.0,0.0,186.0,185.0,10.0,19.0,13.0,142.0,9.0,7.0,12.0,5.0,"6.0,",73.0,77.0,,,,,,,,,,,,,,,,,,inguinal hernia,2018-05-09,2018-06-01,23.0,2018.0
1401.0,andrea-petagna,AC Monza,1742.0,it ITA,FW,Monza,1995.0,10.0,6.0,529.0,0.0,0.0,5.9,1.0,7.0,0.0,93.0,128.0,1423.0,168.0,73.0,38.0,7.0,110.0,17.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,6.0,0.0,186.0,185.0,10.0,19.0,13.0,142.0,9.0,7.0,12.0,5.0,"6.0,",73.0,77.0,,,,,,,,,,,,,,,,,,adductor problems,2018-04-30,2018-05-07,7.0,2018.0
